id	source
ai-aktindsigt_53146	ai-aktindsigt
enevaeldens_nyheder_ribe_1799-05-20_1028211	enevaeldens_nyheder
CF000613	retsinformationdk
AA008175	retsinformationdk
AX022878	retsinformationdk
cellar_31794	cellar
adl_wied02val	adl
grundtvig_1866_1392_txt	grundtvig
enevaeldens_nyheder_berlingske_1820-06-09_1135394	enevaeldens_nyheder
5075	Domsdatabasen
cellar_22528	cellar
enevaeldens_nyheder_viborg_1840-02-01_1293000	enevaeldens_nyheder
cellar_10371	cellar
enevaeldens_nyheder_adresseavisen_1777-06-24_1283598	enevaeldens_nyheder
cellar_64751	cellar
AX003554	retsinformationdk
enevaeldens_nyheder_berlingske_1824-08-06_1196882	enevaeldens_nyheder
cellar_44967	cellar
BK000885	retsinformationdk
eur-lex-sum-da_162	eur-lex-sum-da
BS005993	retsinformationdk
cellar_25099	cellar
CM041432	retsinformationdk
AX024144	retsinformationdk
enevaeldens_nyheder_slagelse_1840-09-17_1006531	enevaeldens_nyheder
enevaeldens_nyheder_adresseavisen_1801-11-30_1041710	enevaeldens_nyheder
kb_administrative_publication_insekticidresistens...190	kb_administrative_publication
cellar_60001	cellar
AN001952	retsinformationdk
cellar_41492	cellar
ai-aktindsigt_126398	ai-aktindsigt
ai-aktindsigt_127977	ai-aktindsigt
cellar_4606	cellar
municipality_meetings_bedbabfb...19051	municipality_meetings
opensub_4696635	opensubtitles
municipality_meetings_faab...9062	municipality_meetings
skat_SKM2009.95.HR	skat
skat_SKM2018.592.SR	skat
ai-aktindsigt_167442	ai-aktindsigt
cellar_30878	cellar
kb_historical_letters_fraottolaubtilch...12171	kb_historical_letters
cellar_58971	cellar
BC000666	retsinformationdk
enevaeldens_nyheder_kiøbenhavns_postrytter_1785-01-31_1008136	enevaeldens_nyheder
cellar_47956	cellar
kb_administrative_publication_mentorindsatsforæl...2189	kb_administrative_publication
enevaeldens_nyheder_viborg_1785-08-08_1015059	enevaeldens_nyheder
wiki_1126250	wiki
AN001960	retsinformationdk
enevaeldens_nyheder_maribo_1814-02-15_1022264	enevaeldens_nyheder
AN016614	retsinformationdk
maalfrid_a82b2d2e3b95837b2e93f9a24a9aeaeed7b0e900_33	ncc_maalfrid
AR000289	retsinformationdk
health_hovedstaden_24304	health_hovedstaden
AX031238	retsinformationdk
skat_SKM2013.49.SR	skat
AX022090	retsinformationdk
ai-aktindsigt_81878	ai-aktindsigt
CS001601	retsinformationdk
enevaeldens_nyheder_ribe_1819-04-09_1114217	enevaeldens_nyheder
wiki_111683	wiki
tidsskrift-dk_02906	tidsskrift-dk
cellar_27010	cellar
enevaeldens_nyheder_nsk_1826-11-11_1046462	enevaeldens_nyheder
enevaeldens_nyheder_odense_1821-02-08_1272799	enevaeldens_nyheder
wiki_1115922	wiki
enevaeldens_nyheder_viborg_1807-08-24_1078312	enevaeldens_nyheder
wiki_178506	wiki
retspraksis_1306	retspraksis
cellar_5377	cellar
cellar_35045	cellar
ai-aktindsigt_129216	ai-aktindsigt
municipality_meetings_badffbeaab...14842	municipality_meetings
ai-aktindsigt_145391	ai-aktindsigt
enevaeldens_nyheder_jp1838_1841-01-19_1002969	enevaeldens_nyheder
ai-aktindsigt_103912	ai-aktindsigt
cellar_18233	cellar
cellar_37880	cellar
cellar_4809	cellar
ai-aktindsigt_170785	ai-aktindsigt
maalfrid_a40db2f2e236a9ea5af0e09f46a4d31cea558863_39	ncc_maalfrid
ai-aktindsigt_126270	ai-aktindsigt
enevaeldens_nyheder_berlingske_1810-09-07_1009501	enevaeldens_nyheder
CA009113	retsinformationdk
health_hovedstaden_21297	health_hovedstaden
AX018608	retsinformationdk
AX008450	retsinformationdk
ai-aktindsigt_66652	ai-aktindsigt
health_hovedstaden_3787	health_hovedstaden
CQ002393	retsinformationdk
cellar_49357	cellar
ai-aktindsigt_183952	ai-aktindsigt
AX000973	retsinformationdk
enevaeldens_nyheder_adresseavisen_1780-05-05_1007354	enevaeldens_nyheder
enevaeldens_nyheder_berlingske_1815-11-20_1072709	enevaeldens_nyheder
municipality_meetings_cbfbbcea...14916	municipality_meetings
tidsskrift-dk_02157	tidsskrift-dk
cellar_14504	cellar
BL000446	retsinformationdk
cellar_8249	cellar
DH001321	retsinformationdk
cellar_48936	cellar
ai-aktindsigt_52155	ai-aktindsigt
enevaeldens_nyheder_odense_1827-03-08_1323831	enevaeldens_nyheder
enevaeldens_nyheder_ribe_1813-05-07_1086562	enevaeldens_nyheder
AN016502	retsinformationdk
CA000819	retsinformationdk
enevaeldens_nyheder_aalborg1827_1844-03-19_1002873	enevaeldens_nyheder
ai-aktindsigt_194021	ai-aktindsigt
enevaeldens_nyheder_odense_1846-12-05_1552246	enevaeldens_nyheder
enevaeldens_nyheder_viborg_1837-11-09_1275788	enevaeldens_nyheder
health_hovedstaden_9677	health_hovedstaden
wiki_290657	wiki
enevaeldens_nyheder_nsk_1815-03-14_1056968	enevaeldens_nyheder
AX008544	retsinformationdk
cellar_64575	cellar
enevaeldens_nyheder_slagelse_1819-02-06_1016713	enevaeldens_nyheder
health_hovedstaden_19440	health_hovedstaden
wiki_117674	wiki
enevaeldens_nyheder_aalborg1767_1810-01-09_1105932	enevaeldens_nyheder
CL007503	retsinformationdk
CM029939	retsinformationdk
BC000534	retsinformationdk
enevaeldens_nyheder_berlingske_1806-11-03_1157526	enevaeldens_nyheder
enevaeldens_nyheder_aalborg1767_1782-11-08_1026752	enevaeldens_nyheder
ai-aktindsigt_3888	ai-aktindsigt
AX005423	retsinformationdk
cellar_34915	cellar
enevaeldens_nyheder_ribe_1843-03-27_1233879	enevaeldens_nyheder
AX003854	retsinformationdk
cellar_26121	cellar
enevaeldens_nyheder_slagelse_1824-01-12_1038830	enevaeldens_nyheder
DC001845	retsinformationdk
enevaeldens_nyheder_thisted_1829-07-10_1016838	enevaeldens_nyheder
enevaeldens_nyheder_odense_1826-12-12_1321915	enevaeldens_nyheder
wiki_289588	wiki
enevaeldens_nyheder_aalborg1827_1836-03-26_1093431	enevaeldens_nyheder
AX018217	retsinformationdk
AB000172	retsinformationdk
CL005821	retsinformationdk
ai-aktindsigt_141301	ai-aktindsigt
cellar_55498	cellar
CK002069	retsinformationdk
enevaeldens_nyheder_aalborg1827_1834-10-01_1079078	enevaeldens_nyheder
CM019203	retsinformationdk
cellar_31120	cellar
ai-aktindsigt_188772	ai-aktindsigt
AN013135	retsinformationdk
cellar_30974	cellar
skat_SKM2008.564.SR	skat
cellar_25832	cellar
cellar_48990	cellar
CL006975	retsinformationdk
3704	Domsdatabasen
enevaeldens_nyheder_aalborg1827_1833-10-12_1068677	enevaeldens_nyheder
kb_historical_letters_eskebjœrgnovemb...1844	kb_historical_letters
CQ000044	retsinformationdk
cellar_24601	cellar
11123	Domsdatabasen
kb_administrative_publication_udvidetnabotjekifm...10929	kb_administrative_publication
CJ000030	retsinformationdk
municipality_meetings_abdabbaa...6393	municipality_meetings
AL000794	retsinformationdk
health_hovedstaden_8590	health_hovedstaden
wiki_563058	wiki
cellar_15436	cellar
enevaeldens_nyheder_odense_1820-02-01_1263812	enevaeldens_nyheder
health_hovedstaden_18632	health_hovedstaden
cellar_4804	cellar
ai-aktindsigt_84067	ai-aktindsigt
CK000353	retsinformationdk
wiki_374296	wiki
AX030537	retsinformationdk
kb_administrative_publication_vejledningtilbeken...402	kb_administrative_publication
cellar_26430	cellar
cellar_8409	cellar
cellar_38168	cellar
enevaeldens_nyheder_berlingske_1786-09-22_1132909	enevaeldens_nyheder
CM030988	retsinformationdk
cellar_25322	cellar
cellar_28545	cellar
ai-aktindsigt_133420	ai-aktindsigt
cellar_21414	cellar
enevaeldens_nyheder_oslo_1809-06-16_1150625	enevaeldens_nyheder
cellar_34428	cellar
AX002265	retsinformationdk
cellar_37841	cellar
cellar_36091	cellar
kb_administrative_publication_digitalmuseumsformi...7611	kb_administrative_publication
enevaeldens_nyheder_kiøbenhavns_postrytter_1786-06-02_1013588	enevaeldens_nyheder
skat_SKM2009.255.VLR	skat
CA006054	retsinformationdk
enevaeldens_nyheder_odense_1813-02-09_1205841	enevaeldens_nyheder
AX018835	retsinformationdk
AA005120	retsinformationdk
cellar_64330	cellar
ai-aktindsigt_131964	ai-aktindsigt
cellar_8977	cellar
cellar_14088	cellar
retspraksis_3376	retspraksis
skat_SKM2007.710.BR	skat
AX002782	retsinformationdk
AN006201	retsinformationdk
retspraksis_631	retspraksis
AU001788	retsinformationdk
cellar_49947	cellar
CF002124	retsinformationdk
CM019875	retsinformationdk
cellar_33565	cellar
AA013909	retsinformationdk
health_hovedstaden_15029	health_hovedstaden
wikisource_35489	wikisource
enevaeldens_nyheder_berlingske_1835-05-06_1007762	enevaeldens_nyheder
wiki_72797	wiki
enevaeldens_nyheder_aalborg1827_1841-03-23_1150189	enevaeldens_nyheder
enevaeldens_nyheder_berlingske_1781-11-16_1091603	enevaeldens_nyheder
enevaeldens_nyheder_berlingske_1802-11-15_1104579	enevaeldens_nyheder
cellar_63806	cellar
cellar_18543	cellar
wiki_3435	wiki
AX001074	retsinformationdk
AH004250	retsinformationdk
AX002856	retsinformationdk
cellar_51929	cellar
CL002986	retsinformationdk
AS001865	retsinformationdk
CF000121	retsinformationdk
cellar_53388	cellar
maalfrid_757bb2435d04b34c9167aa5ce179f6d65494ba5c_9	ncc_maalfrid
enevaeldens_nyheder_berlingske_1814-08-15_1058059	enevaeldens_nyheder
cellar_15012	cellar
CQ002479	retsinformationdk
cellar_21561	cellar
maalfrid_7e5a24b8ec168e617249c8848d65b57c6319f3aa_27	ncc_maalfrid
cellar_21905	cellar
CM000519	retsinformationdk
CM025911	retsinformationdk
enevaeldens_nyheder_aalborg1827_1840-01-08_1135161	enevaeldens_nyheder
enevaeldens_nyheder_kiøbenhavns_postrytter_1791-08-22_1033376	enevaeldens_nyheder
health_hovedstaden_20435	health_hovedstaden
municipality_meetings_ecbdeb...16639	municipality_meetings
ai-aktindsigt_131214	ai-aktindsigt
municipality_meetings_bddfcf...6723	municipality_meetings
enevaeldens_nyheder_berlingske_1817-03-24_1088827	enevaeldens_nyheder
AN013028	retsinformationdk
cellar_763	cellar
enevaeldens_nyheder_aarhus_1794-01-08_1000041	enevaeldens_nyheder
health_hovedstaden_20635	health_hovedstaden
kb_historical_letters_kztilfhendrik...11051	kb_historical_letters
AX013449	retsinformationdk
wiki_50113	wiki
wiki_255444	wiki
skat_SKM2016.628.LSR	skat
enevaeldens_nyheder_adresseavisen_1785-03-15_1124330	enevaeldens_nyheder
retspraksis_3613	retspraksis
ai-aktindsigt_30322	ai-aktindsigt
cellar_40476	cellar
ai-aktindsigt_175287	ai-aktindsigt
enevaeldens_nyheder_berlingske_1815-02-03_1063526	enevaeldens_nyheder
kb_historical_letters_bjørnstbjørnsonti...4417	kb_historical_letters
BC000499	retsinformationdk
enevaeldens_nyheder_berlingske_1806-01-31_1145632	enevaeldens_nyheder
kb_administrative_publication_udviklingafetklim...12160	kb_administrative_publication
wiki_166259	wiki
grundtvig_1849_953_txt	grundtvig
digibok_2006082500045	ncc_books
enevaeldens_nyheder_tronheim_1789-09-04_1028363	enevaeldens_nyheder
cellar_15291	cellar
ai-aktindsigt_148295	ai-aktindsigt
cellar_52881	cellar
cellar_46744	cellar
cellar_28785	cellar
AA006284	retsinformationdk
AX022823	retsinformationdk
enevaeldens_nyheder_adresseavisen_1837-12-02_1054485	enevaeldens_nyheder
enevaeldens_nyheder_berlingske_1801-05-29_1088305	enevaeldens_nyheder
CS001435	retsinformationdk
ai-aktindsigt_160749	ai-aktindsigt
enevaeldens_nyheder_maribo_1838-08-12_1133610	enevaeldens_nyheder
cellar_2747	cellar
skat_SKM2016.278.SR	skat
tidsskrift-dk_02711	tidsskrift-dk
cellar_5431	cellar
AX011401	retsinformationdk
enevaeldens_nyheder_berlingske_1755-08-11_1035105	enevaeldens_nyheder
retspraksis_1103	retspraksis
skat_SKM2015.616.SR	skat
cellar_61116	cellar
enevaeldens_nyheder_aalborg1767_1799-08-26_1065020	enevaeldens_nyheder
CA004700	retsinformationdk
cellar_36263	cellar
enevaeldens_nyheder_thisted_1830-03-19_1019906	enevaeldens_nyheder
kb_historical_letters_kammerherrequaade...3076	kb_historical_letters
enevaeldens_nyheder_berlingske_1817-11-28_1098098	enevaeldens_nyheder
ai-aktindsigt_18119	ai-aktindsigt
cellar_31146	cellar
enevaeldens_nyheder_berlingske_1814-01-03_1051247	enevaeldens_nyheder
enevaeldens_nyheder_odense_1820-05-02_1266069	enevaeldens_nyheder
DH002478	retsinformationdk
municipality_meetings_ebcf...1054	municipality_meetings
ai-aktindsigt_188841	ai-aktindsigt
AE003161	retsinformationdk
BS007471	retsinformationdk
wiki_20790	wiki
AX020925	retsinformationdk
AX028385	retsinformationdk
ai-aktindsigt_91140	ai-aktindsigt
AA013280	retsinformationdk
AX025234	retsinformationdk
cellar_7068	cellar
enevaeldens_nyheder_ribe_1811-12-13_1080105	enevaeldens_nyheder
ai-aktindsigt_101562	ai-aktindsigt
enevaeldens_nyheder_berlingske_1834-09-16_1014251	enevaeldens_nyheder
ai-aktindsigt_105737	ai-aktindsigt
enevaeldens_nyheder_berlingske_1770-06-29_1004006	enevaeldens_nyheder
enevaeldens_nyheder_aarhus_1811-04-02_1080089	enevaeldens_nyheder
enevaeldens_nyheder_viborg_1813-09-11_1112110	enevaeldens_nyheder
AX013446	retsinformationdk
cellar_34271	cellar
kb_historical_letters_frajohangrundtvig...7744	kb_historical_letters
AX017436	retsinformationdk
kb_administrative_publication_ungtilungsomfore...4880	kb_administrative_publication
enevaeldens_nyheder_aalborg1827_1833-12-07_1070298	enevaeldens_nyheder
cellar_39787	cellar
BE003588	retsinformationdk
CQ002968	retsinformationdk
AN005977	retsinformationdk
AQ000287	retsinformationdk
AD000782	retsinformationdk
enevaeldens_nyheder_berlingske_1803-08-19_1111628	enevaeldens_nyheder
maalfrid_567ea73d59502b8970c4073c0137963839ee1698_83	ncc_maalfrid
enevaeldens_nyheder_thisted_1840-04-15_1061916	enevaeldens_nyheder
AA001014	retsinformationdk
enevaeldens_nyheder_odense_1835-07-21_1398389	enevaeldens_nyheder
enevaeldens_nyheder_adresseavisen_1768-12-07_1122116	enevaeldens_nyheder
enevaeldens_nyheder_adresseavisen_1785-11-18_1143260	enevaeldens_nyheder
enevaeldens_nyheder_adresseavisen_1783-07-02_1080898	enevaeldens_nyheder
health_hovedstaden_14266	health_hovedstaden
ai-aktindsigt_39859	ai-aktindsigt
AN012569	retsinformationdk
tidsskrift-dk_00382	tidsskrift-dk
4218	Domsdatabasen
enevaeldens_nyheder_berlingske_1835-05-22_1008597	enevaeldens_nyheder
AX020247	retsinformationdk
AX001979	retsinformationdk
CS000354	retsinformationdk
enevaeldens_nyheder_aarhus_1815-06-17_1103597	enevaeldens_nyheder
ep_10-05-19-006-09	ep
cellar_31169	cellar
kb_administrative_publication_betænkningvedrørend...7347	kb_administrative_publication
enevaeldens_nyheder_berlingske_1824-11-08_1200579	enevaeldens_nyheder
wiki_57507	wiki
kb_administrative_publication_forebyggendeambulan...5298	kb_administrative_publication
health_hovedstaden_9545	health_hovedstaden
skat_SKM2002.473.LR	skat
cellar_39647	cellar
eur-lex-sum-da_477	eur-lex-sum-da
AN015450	retsinformationdk
cellar_20601	cellar
AE001703	retsinformationdk
cellar_5933	cellar
maalfrid_e7d6f0433f448dcf87118a0857308765661a938c_4	ncc_maalfrid
enevaeldens_nyheder_berlingske_1809-01-06_1187924	enevaeldens_nyheder
enevaeldens_nyheder_berlingske_1796-08-26_1046183	enevaeldens_nyheder
cellar_31080	cellar
AX024555	retsinformationdk
enevaeldens_nyheder_adresseavisen_1793-09-13_1376412	enevaeldens_nyheder
cellar_38819	cellar
cellar_51704	cellar
cellar_36973	cellar
cellar_6579	cellar
AX011546	retsinformationdk
CM030090	retsinformationdk
skat_SKM2008.445.SKAT	skat
enevaeldens_nyheder_berlingske_1759-09-17_1071603	enevaeldens_nyheder
cellar_55927	cellar
enevaeldens_nyheder_aarhus_1847-01-25_1000979	enevaeldens_nyheder
AX031323	retsinformationdk
enevaeldens_nyheder_odense_1818-03-10_1246670	enevaeldens_nyheder
enevaeldens_nyheder_berlingske_1816-07-15_1080467	enevaeldens_nyheder
skat_SKM2008.905.HR	skat
CM015177	retsinformationdk
AX016891	retsinformationdk
skat_SKM2019.502.SR	skat
DE000318	retsinformationdk
cellar_35638	cellar
AU004447	retsinformationdk
cellar_40103	cellar
AN014544	retsinformationdk
enevaeldens_nyheder_berlingske_1785-11-04_1124911	enevaeldens_nyheder
enevaeldens_nyheder_berlingske_1803-07-04_1110066	enevaeldens_nyheder
CM011762	retsinformationdk
AN010927	retsinformationdk
cellar_51883	cellar
enevaeldens_nyheder_berlingske_1753-04-30_1017755	enevaeldens_nyheder
enevaeldens_nyheder_jp1838_1839-01-21_1001144	enevaeldens_nyheder
cellar_51420	cellar
cellar_27887	cellar
CL008152	retsinformationdk
skat_SKM2001.657.LR	skat
3493	Domsdatabasen
ai-aktindsigt_154128	ai-aktindsigt
AX003166	retsinformationdk
cellar_7313	cellar
CM017202	retsinformationdk
maalfrid_cc29fcb49cea82378f929326030dab9460056f81_159	ncc_maalfrid
AN008514	retsinformationdk
AA009932	retsinformationdk
enevaeldens_nyheder_berlingske_1808-01-08_1174306	enevaeldens_nyheder
cellar_56511	cellar
CI000504	retsinformationdk
skat_SKM2002.533.TSS	skat
CL002851	retsinformationdk
cellar_25593	cellar
cellar_26650	cellar
AN001880	retsinformationdk
AN010081	retsinformationdk
enevaeldens_nyheder_adresseavisen_1787-01-19_1176530	enevaeldens_nyheder
cellar_19065	cellar
cellar_54141	cellar
health_hovedstaden_22780	health_hovedstaden
kb_administrative_publication_ankestyrelsenspraks...1570	kb_administrative_publication
enevaeldens_nyheder_oslo_1811-04-02_1169981	enevaeldens_nyheder
AX009626	retsinformationdk
CA003503	retsinformationdk
AX028078	retsinformationdk
AX028006	retsinformationdk
CM042064	retsinformationdk
ai-aktindsigt_126683	ai-aktindsigt
cellar_12250	cellar
ai-aktindsigt_138006	ai-aktindsigt
ai-aktindsigt_140354	ai-aktindsigt
AT000846	retsinformationdk
enevaeldens_nyheder_adresseavisen_1803-11-23_1042570	enevaeldens_nyheder
BE007581	retsinformationdk
cellar_7883	cellar
enevaeldens_nyheder_viborg_1835-11-17_1263567	enevaeldens_nyheder
retspraksis_1639	retspraksis
cellar_61525	cellar
eur-lex-sum-da_720	eur-lex-sum-da
enevaeldens_nyheder_oslo_1805-06-25_1119232	enevaeldens_nyheder
7713	Domsdatabasen
cellar_49672	cellar
municipality_meetings_dfcfefdb...15175	municipality_meetings
enevaeldens_nyheder_aarhus_1824-01-30_1156900	enevaeldens_nyheder
wiki_932761	wiki
cellar_4582	cellar
cellar_45828	cellar
cellar_36212	cellar
ai-aktindsigt_160358	ai-aktindsigt
cellar_63343	cellar
cellar_63718	cellar
cellar_52484	cellar
enevaeldens_nyheder_berlingske_1800-03-17_1074264	enevaeldens_nyheder
cellar_30614	cellar
enevaeldens_nyheder_adresseavisen_1796-03-25_1459578	enevaeldens_nyheder
wiki_13102	wiki
retspraksis_4162	retspraksis
tidsskrift-dk_00027	tidsskrift-dk
1337	Domsdatabasen
cellar_61401	cellar
enevaeldens_nyheder_aarhus_1840-09-28_1305599	enevaeldens_nyheder
municipality_meetings_abdcb...19285	municipality_meetings
health_hovedstaden_9461	health_hovedstaden
enevaeldens_nyheder_thisted_1843-06-08_1077266	enevaeldens_nyheder
municipality_meetings_ec...9451	municipality_meetings
enevaeldens_nyheder_aalborg1827_1846-10-29_1012542	enevaeldens_nyheder
cellar_31456	cellar
1881_Reinhard_Ikaros	memo
health_hovedstaden_12653	health_hovedstaden
retspraksis_4058	retspraksis
skat_SKM2012.208.SR	skat
4708	Domsdatabasen
enevaeldens_nyheder_slagelse_1817-09-06_1010483	enevaeldens_nyheder
cellar_2104	cellar
wiki_231755	wiki
enevaeldens_nyheder_viborg_1849-12-15_1073794	enevaeldens_nyheder
cellar_49861	cellar
health_hovedstaden_9085	health_hovedstaden
skat_SKM2003.535.HR	skat
enevaeldens_nyheder_berlingske_1809-12-01_1200996	enevaeldens_nyheder
kb_administrative_publication_gratisrådgivning...8973	kb_administrative_publication
cellar_8620	cellar
cellar_26973	cellar
maalfrid_bdfa2651cca659aebdef6648e7864ef97ebb2b42_13	ncc_maalfrid
enevaeldens_nyheder_ribe_1823-01-07_1133815	enevaeldens_nyheder
wiki_35322	wiki
cellar_6393	cellar
cellar_19196	cellar
cellar_31183	cellar
wiki_133835	wiki
wiki_211163	wiki
skat_SKM2011.696.SR	skat
enevaeldens_nyheder_aarhus_1827-07-12_1182811	enevaeldens_nyheder
wiki_513731	wiki
enevaeldens_nyheder_maribo_1835-06-05_1117863	enevaeldens_nyheder
wiki_461690	wiki
kb_administrative_publication_forekomstogudvaskn...10413	kb_administrative_publication
enevaeldens_nyheder_adresseavisen_1794-03-18_1392409	enevaeldens_nyheder
cellar_4066	cellar
skat_SKM2002.306.ØLR	skat
7806	Domsdatabasen
maalfrid_e86a6a2edcb2685baf391006e9834bd9486acfef_74	ncc_maalfrid
health_hovedstaden_9313	health_hovedstaden
enevaeldens_nyheder_berlingske_1808-04-11_1178107	enevaeldens_nyheder
ai-aktindsigt_142796	ai-aktindsigt
enevaeldens_nyheder_ribe_1808-05-31_1069933	enevaeldens_nyheder
wiki_61840	wiki
cellar_3407	cellar
tidsskrift-dk_03370	tidsskrift-dk
grundtvig_1819_342_txt	grundtvig
cellar_61060	cellar
ai-aktindsigt_3715	ai-aktindsigt
